,id,name,description,logo,createdat,proposalscount,votescount,memberscount,voterparticipation,aum,website,twitter,discord,treasury_address,dd_eth_names,telegram,discourse,github,instagram,own_blog,open_sea,documentation,notion,medium,youtube
42,5c76f492-c718-4c2e-b633-c9dbac1cc331,Yam Finance,"Yam is a stablecoin project turned into DeFi hub following a critical bug migration. It features a DAO treasury management product, an insurance pool for crypto security, synthetic assets creation, and a museum for fine NFT arts.",https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/snapshots/spaces/yam.eth.png,2021-09-03T12:56:29.886Z,172,13705,16249,27.16474859991384,4105709.883377328,https://yam.finance/#/,YamFinance,https://discord.gg/nKKhBbk,"0x97990b693835da58a281636296d2bf02787dea17,0x744d16d200175d20e6d8e5f405aefb4eb7a962d1,0x8b4f1616751117c38a0f84f9a146cca191ea3ec5,0xd83dfe003e7c42077186d690dd3d24a0c965ca4e,0xd67c05523d8ec1c60760fd017ef006b9f6e496d0,0x205cc7463267861002b27021c7108bc230603d0f",yam.eth,https://t.me/yamfarm,,https://github.com/yam-finance/yam-www,,,,,,,
43,3668a12c-85eb-45c8-ac83-aae266de29e3,Genesis Alpha,"Genesis Alpha was created on DAOstack early 2019. This veteran DAO served as the incubator of numerous succesfull projects, including DeepDAO. It is currently paused.",GenesisAlpha.jpg,2020-11-21T17:17:53.838Z,387,2203,295,43.389830508474574,439.7504583007606,https://alchemy.daostack.io/dao/0x294f999356ed03347c7a23bcbcf8d33fa41dc830,,,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,,,,,,,,,,,
44,03bcac33-2625-4aed-83d9-c514c924aedb,MetaClan,DeepDAO research coming soon,metaclan.jpeg,2020-11-21T17:17:53.838Z,88,84,67,,251.77734855331622,,metaclandao,https://t.co/GCjWmr7utg,0xb5cef5887a0b46d895cb1893b3cddc9a31607261,,,,,,,,,,,
45,c5519131-209d-4b0d-a422-effebb9098cf,DimensionLab,"DimensionLab is building modeling and simulation software. This is a one-member DAO, the sole activities of which (initial DAI funding (SAI) + minting) were registered on 23/6/2019. Further affinity was not determined.",dimension-lab.jpeg,2020-11-21T17:17:53.838Z,3,2,2,50.0,0.00702841211409,https://www.dimensionlab.org/,TheDimensionLab,,0x3a24ad251473590566f70880330a872aaa211777,,,,,,,,,,,
46,9fe2d445-f0dc-47b7-8832-fd782fc923d9,Neptune DAO,Neptune DAO is a closed investment club focusing on handpicked DeFi/NFT projects. Members hold total control over the DAO within its boundaries as a registered Limited Liability Company. Governance discussions and most voting is off-chain and private.,neptune.jpeg,2021-04-21T09:31:55.135Z,97,103,79,,0.0,https://neptunedao.xyz/,NEPTUNEDA0,https://discord.com/invite/rZWqSJjuQn,0xa3cf824160e5ec3dccccb44c2552eee45a44aaeb,,https://t.me/joinchat/FLvdBBVz3o9pfi-rfd9BqQ,,,,,,,,,
47,065f8981-e040-4d3b-aafa-303a00304bef,XDAO,"xDAO is a DAO launcher protocol serving full DAO utilities for permissionless registration, and BUIDLing flexible integrations for DAO governance methods and tools.",xdao.jpeg,2021-04-21T09:31:55.135Z,7,7,11,,31882.178729997002,https://www.xdao.app/,xdaoapp,https://discord.com/invite/4jKhnXKF8x,0x9d63d20d1cfbb85cd46602bd096d81211bf44a5a,,https://t.me/xdao_eng,,https://github.com/xDAO-App,https://www.instagram.com/xdaoapp/,,,,,,
48,a45e7857-234d-4285-809e-93a8107555af,TYAN Intergalactic,"TyanDAO was established on July 2021 by a group of ~20 close friends who DAO-organized to make their hometown, Ōtautahi Christchurch (NZ) ""A great place to live, work and thrive."" The group focuses on art and innovation, working from its TyanHAUS - a physical and online hub.",tyan.jpeg,2021-04-21T09:31:55.135Z,40,71,32,,12183.083784275519,https://tyan.haus/,dao_tyan,,0xecfbf206d32c7ca0272028711799a781bfb6710d,,,,,https://www.instagram.com/tyanhaus/,,,,,,
49,d122d07c-6d9a-4c0e-9e8c-fbf0d3b7b1f2,cadcad,"The cadcad DAO relates to a community curating the cadCAD Python package for complex system design, led by BlockScience. It currently registers1 voter and 1 transfer of funds.",cadCAD.png,2020-11-21T17:17:53.838Z,5,2,6,16.666666666666664,37664.70168348734,https://cadcad.org/,cadcad_org,,0xbcd768c566143714309afe87feb901da7543f470,,https://t.me/cadcad_org,,https://github.com/cadCAD-org,,,,,,,
50,9cc495be-6062-4b31-b4f8-424438ec1ed4,Aave,"Aave is a DeFi lending/borrowing protocol controlled by its token holders. It serves various, cross-protocol DeFi products and a community grants program;DAOs ""4c4bf6a8"", ""f25f0531"" and ""6Ef0c0b0"" are related to Aave by token transactions and owners.",aave.png,2020-12-08T16:19:34.153Z,101,86234,127919,13.333437565959708,374790895.2555755,https://aave.com/,,https://aave.com/discord,"0x25f2226b597e8f9514b3f68f00f494cf4f286491,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,0x89c51828427f70d77875c6747759fb17ba10ceb0","aave,aave.eth",https://t.me/Aavesome,https://governance.aave.com,https://github.com/aave/aave-protocol,,,,,,,
51,3e9d4fb7-ed7b-4b61-86d0-17f013683036,Defi Omega,"DeFi Omega is a decentralized, fraternity-styled consultancy and investment DAO firm for DeFi, with an incubator for selected projects and explicitly restricted membership.",defi-omega.jpeg,2020-11-21T17:17:53.838Z,42,33,38,,0.0,https://defiomega.com/,DefiOmega,,0xe9d7e590171cb5080ab8dfd45850692a714260f0,,,,,,,,,,,
52,cd4f5467-ed7f-430c-b8da-a4d270dd2971,Elimuai,DeepDAO research coming soon,elimuai.jpg,2020-11-21T17:17:53.838Z,29,56,5,60.0,97.4709,http://eng.elimu.ai/,elimu_ai,,"0x163b12f2a214ce7b6d535beb51189d12fb47a43b,0x29c40167da498aac78448f52ba1d5cc60a5f4f99",,,,,https://www.instagram.com/elimu.ai/,,,,,,
53,c41f87df-35a6-4a37-82c4-62cd5a3a8c08,Maker Dao,"Maker is a pioneer financial DAO based on its $US-pegged Dai stablecoin, which has become a crypto pillar. Backing numerous crypto projects, Maker presents an especially dynamic development graph and vibrant community governance.",maker-dao.jpeg,2021-02-22T14:17:53.838Z,0,0,83717,0.0,172275579.61389664,https://vote.makerdao.com/,MakerDAO,https://discord.com/invite/RBRumCpEDH,"0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,0x8ee7d9235e01e6b42345120b5d270bdb763624c7",,https://t.me/makerdaoOfficial,https://forum.makerdao.com,https://github.com/makerdao,,,,,,,
54,59001bfb-fbfd-404a-985f-4b764acb2989,UberHAUS,"UberHAUS is a meta-DAO governed by active moloch-governance DAOs. It runs the prime moloch DAO factory and BUIDLs towards a vision of a profoundly coordinated DAOs ecosystem;Buyback CC1 served token buy back during the UberHAUS DAO migration.;DAOHaus 2nd story was set to raise DAOHaus' 2nd round of poublic funding. It had been very active until June 2021, whenabout it also transferred/used the great share of its treasury.",daohaus.png,2021-04-21T09:31:55.135Z,69,107,130,,1333460.0729844905,https://uberhaus.club/,uber_haus,https://discord.com/invite/daohaus,0x4bec8e49aa44bb520bd5e29d6358e22464b5eb68,,,,https://github.com/UberHaus,,,,,,,
55,dfb0c1b7-334a-45a8-88ba-dacdbc8e3842,Rarible,"Rarbile is a platform for creators to mint, present and trade their NFT content. Its governance token is distributed as rewards for buying and selling on the platform.",rarible.png,2021-04-05T12:12:28.939Z,135,7996,24467,8.975354559202191,95523084.85969451,https://rarible.com/,raribledao,https://discord.com/invite/zqsZsEWBbN,0xfdff6b56cce39482032b27140252ff4f16432785,rarible.eth,https://t.me/rarible,https://gov.rarible.org,https://github.com/rarible,https://www.instagram.com/rarible/,,,,,,
56,2c4d887b-bf74-4311-af3e-129d070df970,Kusama,"Kusama is Polkadot's testnet, similarly serving an interconnected network of users' specialized blockchains (parachains). It is set for fast innovation and real-time testing of new Polkadot tools, owned & governed by a community of network participants.",https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/kusama/kusama.jpeg,2021-05-28T11:35:00.838Z,0,0,0,,103628238.93694475,https://kusama.network/,kusamanetwork,https://discord.gg/9AWjTf8wSk,,,,,https://github.com/paritytech/polkadot/,,,,,,,
57,4a7784af-e555-4901-b915-63022d22f04d,Sushiswap,"SushiSwap is a Decentralized EXchange that forked Uniswap with decentralized governance and development. It serves investments in varied, cross-blockchain DeFi products.",sushiswap.jpeg,2021-04-27T14:30:57.395Z,256,33106,10068,,52548544.73574309,https://sushi.com/,SushiSwap,https://discord.com/invite/CD2YdZzb7Z,"0x19b3eb3af5d93b77a5619b047de0eed7115a19e7,0xe94b5eec1fa96ceecbd33ef5baa8d00e4493f4f3",sushigov.eth,https://t.me/sushiswap,,https://github.com/sushiswap,,,,,,,
58,fc6ba757-d6d8-400e-841d-7cd2a4fbc4f6,DAOhaus Second Story CCO,DeepDAO research coming soon,daohaus.png,2021-04-21T09:31:55.135Z,386,268,372,,18701.433439283486,,,,0x44f2f58eb410c3099d59db44e8ab9859e886c176,,,https://forum.daohaus.club/,,,,,,,,
59,ae676c48-d19f-4f84-94ba-842a8ae60c29,ArbitrageDAO,"Arbitrage is a small, one-operation DAO. It was established in Jan. 2020 by the Stake Capital team as a Union Arbitrage Fund product, to perform the first-ever Flash Loan on the Aave platform. ",,2021-08-12T11:57:08.748Z,1,1,2,,0.0,https://pokemol.com/dao/0xa8fc468da0417f71393523393bd7d57450143a62,arbitragedao,,0xa8fc468da0417f71393523393bd7d57450143a62,,https://t.co/WOvab7ZR3o,,,,,,,,,
60,c5929e7e-b5cb-4c05-a443-c52a51243ce2,JINN,"JINN DAO invests in early-stage projects and promising inidividuals in the NFT space. It is the community DAO for Enjin, which BUIDLs gaming, arts, infrastructure and other NFT products, including a wallet and a marketplace.",,2021-08-12T11:57:36.196Z,9,8,11,,106453.95505866155,https://enjin.io/,enjin,,0xcfa7700f9c15f03e0ae81ebd524e4c2af915d13b,,,,https://github.com/orgs/enjin/,https://www.instagram.com/enjin/?hl=en,,,,,,
61,db953899-a74b-4dfa-b79f-8f4783a9b087,ShapeShift,ShapeShitf is a crypto security hardware producer currently en-route becoming a DAO. Its Decentralized EXchange offers peer-to-peer swaps with increased user privacy.,https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/snapshots/spaces/shapeshiftdao.eth.png,2021-08-19T15:43:32.631Z,65,7799,37654,3.23206033887502,68486468.89009628,https://shapeshift.com/,ShapeShift_io,https://discord.gg/shapeshift,0x90a48d5cf7343b08da12e067680b4c6dbfe551be,shapeshiftdao.eth,https://t.me/shapeshiftofficial,,https://github.com/shapeshift,https://www.instagram.com/shapeshift_io/,,,,,,
62,13783d83-0377-4e70-8c85-edd03343b051,TeaSwap,DeepDAO research coming soon,https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/snapshots/spaces/tea-swap.eth.png,2021-08-31T16:44:36.536Z,114,1253,5778,1.2114918656974731,,https://tea-swap.finance/,SwapTea,,,tea-swap.eth,,,https://github.com/Tea-Swap,,,,,,,
63,11eb10d7-6493-4cfc-8255-cb0f2338fa67,Balancer,"Balancer is a DEX that allows users to AMM-produce their own liquidity pools, which are constantly-rebalancing portfolios of various DeFi assets.",balancer.png,2021-03-25T15:12:28.939Z,98,46391,42917,17.939278141528998,91333555.37818465,https://balancer.fi/,BalancerLabs,https://discord.balancer.fi/,"0xb618f903ad1d00d6f7b92f5b0954dcdc056fc533,0x10a19e7ee7d7f8a52822f6817de8ea18204f2e4f",balancer.eth,,https://forum.balancer.fi/,https://github.com/balancer-labs/,,,,,,,
64,6ee2eab3-9ee2-4dc2-9833-ae43e9c269a3,Seedify.fund,DeepDAO research coming soon,https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/snapshots/spaces/seedifyfund.eth.png,2021-08-31T16:38:25.288Z,51,33,10,,,https://launchpad.seedify.fund/,SeedifyFund,,,seedifyfund.eth,https://t.me/seedifyfund,,https://github.com/Seedifyfund,,,,,,,
65,6484bcd2-ad0b-42cd-9771-114e6cb71bc1,Pragma,DeepDAO research coming soon,https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/snapshots/spaces/pragmadev2.eth.png,2021-08-31T16:39:52.245Z,48,19,16,,,,,,,pragmadev2.eth,,,,,,,,,,
66,482e2d60-d084-4f14-9f8e-ad474b6102b4,Index,"<p>Index Coop offers fully collateralized indices of wide DeFi exposure to web3 assets and industries. Its governing DAO operates in working groups, rewards contributors, and applies collective meta-governance in held tokens' DAOs.
    <br>See <a target=""_blank"" href=""https://docs.indexcoop.com/community/treasury-basics/funded-wallets-appendix#all-major-index-coop-funded-wallets"">Treasury wallets and expenditures</a> plus ""<a target=""_blank"" href=""https://gov.indexcoop.com/t/iip-88-update-operations-account-multi-sig/2676"">Operations Account</a>"" wallet reference.</p>
    <p><br>* Matic account is displayed but data is currently not supported (forthcoming).
    </p>",https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/snapshots/spaces/index-coop.eth.png,2021-08-31T16:39:58.696Z,363,17022,6477,42.34985332715763,34137360.35277014,https://www.indexcoop.com/,indexcoop,https://discord.com/invite/vTegM5XzvY,"0x462a63d4405a6462b157341a78fd1babfd3f8065,0x9467cfadc9de245010df95ec6a585a506a8ad5fc,0xdecc5b013c74d8d3cef1f8918768dda17490b505,0xfafd604d1cc8b6b3b6cc859cf80fd902972371c1",index-coop.eth,https://t.me/indexcoop,https://gov.indexcoop.com/,https://github.com/IndexCoop,,,,,,,
67,79260e7e-244d-4923-aa21-cb44b3f0a356,Carbonswap,"CarbonSwap is a stack of sustainability-focused DeFi & NFT products, including a DEX, AMM and bi-directional ERC bridge between the Ethereum Mainnet and Energy Web Chain set to significantly reduce computing energy consumption.",https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/snapshots/spaces/carbonswap.eth.png,2021-08-31T16:40:15.916Z,92,11342,2205,,,https://carbonswap.exchange/#/swap,carbonswap_fi,,,carbonswap.eth,https://t.me/carbonswap,,https://github.com/carbonswap,,,,,,,
68,da9956dc-8a87-40c0-a066-b8991d67e574,PancakeSwap,DeepDAO research coming soon,https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/snapshots/spaces/cake.eth.png,2021-08-31T16:47:05.090Z,3100,271123,80845,94.25196363411466,,https://pancakeswap.finance/,pancakeswap,https://discord.com/invite/pancakeswap,,"pancake,cake.eth",https://t.me/pancakeswap,,https://github.com/pancakeswap/,https://www.instagram.com/pancakeswap_official/,,,,,,
69,f05e9157-a2ee-401b-bea6-1850045a10ad,Farmgod DAO,"Farmgod DAO is the issuer of NFT avatars and collectible components of its Deliland game set to utilize NFTs as DeFi assets. It is built on the Fantom blockchain and uses PaintSwap for NFTs minting, trading and farming.",https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/snapshots/spaces/farmgod.eth.png,2021-08-31T16:51:49.008Z,30,208,414,9.66183574879227,,https://skullys.club/,farmgoddao,https://t.co/zzMKqkXKYE,,farmgod.eth,,,,,,,,,,
70,8b71d957-9193-42c6-b828-e691a735c6ff,mStable,DeepDAO research coming soon,mstable.jpg,2020-11-21T17:17:53.838Z,263,10036,2093,98.70998566650741,3.0111192702003002,https://mstable.org,mstable_,http://discord.gg/mstable,"0xb8541e73aa47a847fa39e803d19a3f9b1bbc5a6c,0xf6ff1f7fceb2ce6d26687eaab5988b445d0b94a2","mstableprotocoldao.eth,mstablegovernance.eth,mstabledao.eth,mstabledao.eth_old",https://t.me/joinchat/wBzZnG6OX5dlNjJl,https://forum.mstable.org,https://github.com/mstable,,,,,,,
71,a697b304-286c-40af-aa76-8efdc5086797,Ribbon,Ribbon is a De-Fi protocol built to permissionlessly trade and yield on combinations of derivative tools packaged so as to achieve defined risk-return ratios.,https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/snapshots/spaces/rbn.eth.png,2021-09-03T14:29:44.905Z,16,3416,4756,24.369217830109335,155262940.52045262,https://www.ribbon.finance/,ribbonfinance,https://discord.com/invite/ribbon-finance,"0xdaeada3d210d2f45874724beea03c7d4bbd41674,0x6adeb4fddb63f08e03d6f5b9f653be8b65341b35",rbn.eth,,https://gov.ribbon.finance/,https://github.com/ribbon-finance,,,,,,,
72,c136d643-2da0-4fec-ad98-0598d66e1042,MyDaoDashboard,DeepDAO research coming soon,mydaodashboard.jpg,2020-11-21T17:17:53.838Z,30,39,9,44.44444444444444,0.00204548531904,https://mainnet.aragon.org/#/mydaodashboard.aragonid.eth,,,0xf78d15eee67341ad81a6f843d49e7921c41f4715,,,,,,,,,,,
73,d36e0363-de7a-4984-9232-4e6a572a0fc5,MANTRA DAO,"<p>MantraDAO runs a lending-focused DeFi protocol to leverage the potential of multi-chain infrastructure & tools for chain-versatile assets and collateralled stablecoin to follow.
    At its current stage, the DAO is under the complete hold of its founder Council, with community Snapshot signalling. Its roadmap includes decentralizing governance.</p>",https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/snapshots/spaces/mantra-dao.png,2021-09-03T14:10:28.653Z,86,6934,8380,13.627684964200476,18207162.209240045,https://www.mantradao.com/,MANTRADAO,,"0xca3d2a53de4d4bcf8b28ddd07f8e325839adb9ca,0xc8899da25423ac52aa711b97ae04c8888fa1e1d7,0x80c3d0975dd8a1305f5a854606cbe492b00c6b8f","mantra-dao,mantra-dao.eth",https://t.me/MANTRADAO,,https://github.com/Mantradao,https://www.instagram.com/mantradaoofficial/,,,,,,
74,5271cbb1-3993-48b7-9fce-fb9012242340,Bancor Network,DeepDAO research coming soon,bancor.png,2020-11-21T17:17:53.838Z,342,26525,5756,17.268936761640028,0.0,https://bancor.network/,Bancor,https://discord.com/invite/2ynKu8h5uV,0xec0dd1579551964703246becfbf199c27cb84485,bancornetwork.eth,https://t.me/bancor,,https://github.com/bancorprotocol,,,,,,,
75,fe4cd05c-f6cb-461a-add9-bcdb1365fc0e,Badger DAO,"Badger DAO BUIDLs to connect Bitcoin & DeFi, including a blockchain bridge and yield-earning liquidity pools wokring various DeFi protocols. On 2 Dec. 2021 it was hit with a major hack and is currently laboring to recover, eleavate security and reactivate.",badgerdao.jpg,2021-02-05T19:29:49.468Z,127,56398,42234,23.47397831131316,84148075.84201786,https://badger.com/,BadgerDAO,https://discord.com/invite/badgerdao,"0x86cbd0ce0c087b482782c181da8d191de18c8275,0x6f76c6a1059093e21d8b1c13c4e20d8335e2909f,0x9faa327aaf1b564b569cb0bc0fdaa87052e8d92c,0xd4868d98849a58f743787c77738d808376210292,0x576cd258835c529b54722f84bb7d4170aa932c64,0x042b32ac6b453485e357938bdc38e0340d4b9276,0xd0a7a8b98957b9cd3cfb9c0425abe44551158e9e,0xcf7346a5e41b0821b80d5b3fdc385eeb6dc59f44,0x4441776e6a5d61fa024a5117bfc26b953ad1f425,0xb65cef03b9b89f99517643226d76e286ee999e77",badgerdao.eth,https://t.me/badger_dao,,https://github.com/search?o=desc&q=badgerdao&s=updated&type=Repositories,,,,,,,
76,18abd2d8-ff90-40cd-a889-4cc2fed78364,Aragon Network Budget,"Aragon Network Budget DAO is the main transactions channel for Aragon, based on treasury migration from Aragon Association DAO on 22 July, 2020.",aragon.png,2020-11-21T17:17:53.838Z,313,471,9,55.55555555555556,102339163.42555122,,,,0xfb633f47a84a1450ee0413f2c32dc1772ccaea3e,,,,,,,,,,,
77,50633191-27ac-40e3-9f52-da100c196c90,Metafam,MetaFam is a decentralized collective building the intrastructure for MetaGame - a community of moloch DAOs and BUIDLers set to enhance human coordination and sustainability.,metagame.jpg,2020-11-21T17:17:53.838Z,36,63,678,3.5398230088495577,5072.345540643494,https://wiki.metagame.wtf/,MetaFam?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,,"0xdab19c416355783011724a9c0e4e1e98c648214f,0x980819c152ef9fe5d2e15a999cca2a1b9c45c0ec",,,https://forum.metagame.wtf,https://github.com/MetaFam,,,,,,,
78,60c9b31c-4495-4028-aeac-eb7bb117fece,Decentraland,"<p>A VR metaverse plaftorm DAO-controlled by users, Decentraland offers land plots and tools for users to access, play, create, exhibit, monetize and trade digital content; See also a more thorough <a target=""_blank"" href=""https://medium.com/deep-dao/decentraland-platform-a-dao-controlling-a-metaverse-game-7aeb6d27d5f9"">DeepDAO review</a>.</p>",https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/snapshots/spaces/snapshot.dcl.eth.png,2021-09-01T09:48:44.740Z,1000,25449,245452,1.4027182504114857,103020456.17216438,https://dao.decentraland.org/en/,decentraland,,"0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,0x89214c8ca9a49e60a3bfa8e00544f384c93719b1",snapshot.dcl.eth,,https://forum.decentraland.org/,https://github.com/decentraland,https://www.instagram.com/decentraland_foundation/?hl=en,,,,,,
79,30d12da9-5fd5-411a-8ca8-1422a4ce1373,BitDAO,"Bootstrapped by ByBit DEX and a massive launch auction, BitDAO aims to build, grant and partner towards a cross-ownership network of crypto projects promoting DeFi governance, treasury management and education.",https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/snapshots/spaces/bitdao.eth.png,2021-09-03T17:15:58.021Z,6,54,17336,0.15574526995846794,2160569047.543265,https://www.bitdao.io/,BitDAO_Official,https://discord.com/invite/jTBC4BKnj7,0x78605df79524164911c144801f41e9811b7db73d,bitdao.eth,https://t.me/BitDAO_Official,https://discourse.bitdao.io/,https://github.com/BitDAOProtocol,,,,,,,
80,097bc89e-cdd6-4474-9360-4c959e6e982a,dHedge,"<p>dHedge is a multichain DeFi investment protocol. It supports the permissionless creation of non-custodial pools - each with its own strategy for crypto asset trading . Liquidity can be deposited into these pools, which are managed by strategy creators, in exchange for a pre-set fee. dHedge pools can also run automated strategies. </p>",dhedge.jpeg,2021-03-26T16:12:28.939Z,73,1214,3791,6.6737008704827225,19803689.872173164,https://www.dhedge.org/,dHedgeOrg,https://discord.com/invite/BAWTbRA,"0xf8e912d8b4ae7a58ea6fbeb04b16a5f1aa23ae13,0xb76e40277b79b78dfa954cbec863d0e4fd0656ca",gov.dhedge.eth,https://t.me/dhedge,,https://github.com/dhedge,,,,,,,
81,b99e493d-debb-4506-94b6-dc35ef638c22,PrimeDAO,"Prime DAO BUIDLs for interoperable DeFi ecosystem governed by BUIDLers and DAOs, with designated funding, tools and structures. It aims to provide DAO launching, pools, deals and DAO-to-DAO coordination services.",https://deepdao-uploads.s3.us-east-2.amazonaws.com/assets/snapshots/spaces/primexyz.eth.png,2021-09-03T14:23:25.357Z,71,241,236,12.711864406779661,20964268.63307806,https://primedao.eth.link/#/,PrimeDAO_,https://discord.gg/dPvV37Dre9,"0x567d220b0169836cbf351df70a9c517096ec9de7,0xe3a89ed4956c4f7173418e4dec2a77a5f60807de,0x273d0f686a53a49a0fba2a801566b19f9aaf8fcd",primexyz.eth,,,https://github.com/PrimeDAO,,,,,,,
82,452639c5-0c28-46be-ae69-eac240b5e3dd,Burn Signal,"Burn Signal is a general purpose Ethereum tool for signaling preferences of unique verified users. Signals are bruned ETH tokens; amounts burned are weighed quadratically, to mitigate plutrarchy. Last Github & Twitter activity currently dates 2020.",BurnSignal.jpg,2020-11-21T17:17:53.838Z,0,0,0,,11608.577329976846,https://burnsignal.io/#/,BurnSignal,,0x5a49fb12f512451819caeb7f4be37e89f0eb0afd,,https://t.me/burnsignal,,https://github.com/burnsignal,,,,,,,
83,b055154f-192f-4ef9-9452-00f2b017def4,Orochi DAO V2,DeepDAO research coming soon,OrochiDao.jpg,2020-11-21T17:17:53.838Z,11,10,10,,1503.6298099206747,https://orochi.kickback.events/,OrochiDAO,,0x552d8a7d1e20aa842a43a6f7b9782f08d750545e,,,,https://github.com/odyssy-automaton/orochi-dao,,,,,,,
84,e0880784-c72e-4644-981e-88c2558fb975,CENNZnet Grants DAO,DeepDAO research coming soon,CENNZnetDao.png,2020-11-21T17:17:53.838Z,21,30,13,61.53846153846154,1862.081801996902,https://centrality.ai/,centralityai,,0xee7fa430a7e513d3df962ed0c0e285bc6f87fc24,,https://t.me/centralityofficialtelegram,,https://github.com/cennznet,,,,,,,
85,cebebc9c-ab04-4a55-b392-7488cbda8784,Machi X DAO,"Machi X is a collective of artists and patrons, curating and collecting digital art.",MachiX.png,2020-11-21T17:17:53.838Z,49,47,41,,166.45302104253395,https://machix.com,MachiXOfficial,https://t.co/VMXlLHkeTC,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,,,,,,,,,,,
86,986a8bd9-6902-467c-b2ff-fc54cdaf3641,Raid Guild War Chest,DeepDAO research coming soon,RaidGuild.jpg,2020-11-21T17:17:53.838Z,188,225,97,,54068.720267639226,,,,0xbeb3e32355a933501c247e2dbde6e6ca2489bf3d,,,,,,,,,,,
87,2f5a4b25-e46d-4ccd-bf0e-955e38bf1ef3,The LAO,"The LAO is a private venture fund focusing on DeFi & NFTs and enhancement. A registered Delware LLC DAO, it also plays a lead role in mobilizing legally authorized DAOs and their  legal engineering.",TheLAO.jpg,2020-11-21T17:17:53.838Z,169,467,139,,20216344.7692682,https://www.thelao.io,,,0x8f56682a50becb1df2fb8136954f2062871bc7fc,thelao,,,,,,,,,,
88,ad814279-3f12-428d-820a-be25abb51273,MetaCartel Ventures,DeepDAO research coming soon,metacartelventures.jpg,2020-11-21T17:17:53.838Z,489,1687,155,,13745887.471611619,,,,0x4570b4faf71e23942b8b9f934b47ccedf7540162,mcv.eth,,,,,,,,,,
89,08015cac-5454-4bcf-85d1-5f526b7c8899,ApocalypseDAO,"Apocalypse DAO is a reputation-based collective that operated between Dec. 2019 and May 2020 with the stated mission of providing ""Decentralized Mutual Insurance for The Apocalypse"". ",apocalypsedao.jpg,2020-11-21T17:17:53.838Z,22,32,7,57.14285714285714,2291.153985398863,https://alchemy.daostack.io/dao/0x44d55a8492a90640dc6af013657eaf1ac5bc9548,apocalypsedao,,0x44d55a8492a90640dc6af013657eaf1ac5bc9548,,,,https://github.com/Hiskrtapps/apocalypse-dao-api,,,,,,,
90,3a5bc696-1c33-49a8-9cee-ba8089da6a6b,Raid Guild,"Raid Guild is a versatile collective of web3 professionals hirable for BUIDL jobs, and part of the Moloch/DAOHaus/MetaGame ecosystem.;The RG Warchest DAO is a treasury for the Raid Guild.",RaidGuild.jpg,2020-11-21T17:17:53.838Z,61,121,60,,2539.207507193611,https://www.raidguild.org/,RaidGuild,https://discord.com/invite/rGFpfQf,0xa47682e37f73275fdd7573da8a4a7c0cfb427e77,raid-guild,,,https://github.com/raid-guild,,,,,,,
91,ccba3b91-922d-403b-aa61-c8e326d754a2,snglsDAO,"This DAO was to govern SNGLS media distribution protocol of the SingularDTV, that BUIDLs for the entrtainment industry. It officially closed within five months from inception.",snglsDAO.jpg,2020-11-21T17:17:53.838Z,0,0,9549,0.0,4657.664561332279,,snglsdao?lang=en,,0x515aef991f262d0d098dacfb57fccfe9852ff9c1,,,,,,,,,,,
92,3940ece3-4f17-4bf4-b117-73ad904b542f,DAOSquare,DeepDAO research coming soon,daosquare.jpg,2020-11-21T17:17:53.838Z,34,38,25,,0.0,https://www.daosquare.io/,DAOSquare,https://discord.gg/JngTE8xMgX,0x1ba850cb53280d7f9987be283ff462038ec8abe2,daosquare,,,,,,,,,,
93,b31c7bf3-78b4-4549-93d6-e6fe607b9df8,Rocket LP DAO,Rocket LP DAO methodically pionneered the collateralization of DeFi loans with different types of NFTs. It was then ragelessly regaquit by members.,rocketdao.jpg,2020-11-21T17:17:53.838Z,29,39,22,,20646.35500360247,,RocketNFT,,0xc8c97c034c7f93c5f4a82c6db855df04402ac92b,,,,,,,,,,,
94,7aa8057a-2115-476b-a174-b8380dbea1f6,MetaCartel v2,DeepDAO research coming soon,metacartelventureschina.png,2020-11-21T17:17:53.838Z,157,191,119,,14391.263729524488,,,,0xee629a192374caf2a72cf1695c485c5c89611ef2,,,,,,,,,,,
